time,indoor_temp,indoor_humidity,outdoor_temp,outdoor_temp_f
2025-07-07 18:48:13.385438556,75.19999694824219,47,26.6,79.88
2025-07-07 18:53:15.419826196,75.91999816894531,48,26.6,79.88
2025-07-07 18:58:17.416618917,75.73999786376953,48,26.6,79.88
2025-07-07 19:03:19.420311221,75.37999725341797,47,26.6,79.88
2025-07-07 19:08:21.411842698,75.37999725341797,47,26.6,79.88
2025-07-07 19:13:23.411923992,75.37999725341797,47,26.6,79.88
2025-07-07 19:18:25.425649612,76.0999984741211,48,26.6,79.88
2025-07-07 19:23:27.412174891,75.91999816894531,47,26.6,79.88
2025-07-07 19:28:29.392126856,75.37999725341797,47,26.6,79.88
2025-07-07 19:33:31.368746803,75.0199966430664,47,26.3,79.34
2025-07-07 19:38:33.337254875,74.83999633789062,46,26.3,79.34
2025-07-07 19:43:35.296882993,74.66000366210938,46,26.3,79.34
2025-07-07 19:48:37.279398806,74.66000366210938,47,26.3,79.34
2025-07-07 19:53:39.236761656,75.19999694824219,47,26.3,79.34
2025-07-07 19:58:41.196868368,75.37999725341797,47,26.3,79.34
2025-07-07 20:03:43.157605215,74.83999633789062,47,26.3,79.34
2025-07-07 20:08:45.111597664,74.66000366210938,46,26.3,79.34
2025-07-07 20:13:47.091691934,74.4800033569336,47,26.3,79.34
2025-07-07 20:18:49.088964745,75.19999694824219,47,26.3,79.34
2025-07-07 20:23:51.071700152,75.19999694824219,47,26.3,79.34
2025-07-07 20:28:53.041582888,75.0199966430664,47,26.3,79.34
2025-07-07 20:33:55.024348701,74.66000366210938,46,26.0,78.8
2025-07-07 20:38:56.991891863,74.4800033569336,47,26.0,78.8
2025-07-07 20:43:58.961587612,75.37999725341797,47,26.0,78.8
2025-07-07 20:49:00.963654312,75.19999694824219,47,26.0,78.8
2025-07-07 20:54:02.917028680,74.66000366210938,47,26.0,78.8
2025-07-07 20:59:04.861691449,74.66000366210938,46,26.0,78.8
2025-07-07 21:04:06.863116589,74.30000305175781,46,26.0,78.8
2025-07-07 21:09:08.816783503,74.12000274658203,47,26.0,78.8
2025-07-07 21:14:10.811638131,74.4800033569336,47,26.0,78.8
2025-07-07 21:19:12.815598914,75.19999694824219,47,26.0,78.8
2025-07-07 21:24:14.996501088,74.83999633789062,47,26.0,78.8
2025-07-07 21:29:17.031534205,74.4800033569336,46,26.0,78.8
2025-07-07 21:34:19.020287853,74.30000305175781,46,26.1,78.98
2025-07-07 21:39:21.036789532,74.12000274658203,47,26.1,78.98
2025-07-07 21:44:23.016375565,73.94000244140625,46,26.1,78.98
2025-07-07 21:49:25.041600297,74.4800033569336,46,26.1,78.98
2025-07-07 21:54:27.036781294,75.0199966430664,47,26.1,78.98
2025-07-07 21:59:29.031427982,74.66000366210938,46,26.1,78.98
2025-07-07 22:04:31.019770878,74.12000274658203,47,26.1,78.98
2025-07-07 22:09:33.016783653,74.12000274658203,47,26.1,78.98
2025-07-07 22:14:35.031261179,73.94000244140625,46,26.1,78.98
2025-07-07 22:19:37.043451029,74.30000305175781,47,26.1,78.98
2025-07-07 22:24:39.031490733,74.83999633789062,47,26.1,78.98
2025-07-07 22:29:41.026648968,74.66000366210938,46,26.1,78.98
2025-07-07 22:34:43.054389537,74.30000305175781,47,25.8,78.44
2025-07-07 22:39:45.076652929,74.30000305175781,47,25.8,78.44
